Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2015-01-01 00:00:00+05:30,751.0999755859375,754.5,747.0,749.1500244140625,684.931640625,284935,ASIANPAINT.NS
2015-01-02 00:00:00+05:30,751.25,781.4500122070312,751.25,775.0499877929688,708.6115112304688,2080850,ASIANPAINT.NS
2015-01-05 00:00:00+05:30,779.9000244140625,787.9000244140625,772.7000122070312,775.0,708.565673828125,1326999,ASIANPAINT.NS
2015-01-06 00:00:00+05:30,775.0,783.0,750.4000244140625,756.5,691.6515502929688,1510720,ASIANPAINT.NS
2015-01-07 00:00:00+05:30,763.4000244140625,778.3499755859375,759.25,771.7000122070312,705.548583984375,1427667,ASIANPAINT.NS
2015-01-08 00:00:00+05:30,783.7999877929688,822.9000244140625,778.0999755859375,820.3499755859375,750.0283813476562,2769416,ASIANPAINT.NS
2015-01-09 00:00:00+05:30,828.4500122070312,829.0,804.0499877929688,812.5,742.85107421875,1708427,ASIANPAINT.NS
2015-01-12 00:00:00+05:30,813.0499877929688,818.4000244140625,800.2000122070312,807.75,738.5084228515625,1320557,ASIANPAINT.NS
2015-01-13 00:00:00+05:30,813.0,842.4500122070312,812.0999755859375,833.8499755859375,762.37109375,3835281,ASIANPAINT.NS
2015-01-14 00:00:00+05:30,840.0,850.0,830.2000122070312,842.6500244140625,770.4166259765625,2320114,ASIANPAINT.NS
2015-01-15 00:00:00+05:30,849.0,850.0,833.0,839.3499755859375,767.3995361328125,1308063,ASIANPAINT.NS
2015-01-16 00:00:00+05:30,844.9000244140625,859.0,840.0,843.4500122070312,771.1483154296875,1568660,ASIANPAINT.NS
2015-01-19 00:00:00+05:30,846.0,848.0,829.5499877929688,831.9000244140625,760.5881958007812,1041563,ASIANPAINT.NS
2015-01-20 00:00:00+05:30,835.0,847.0,835.0,839.2000122070312,767.2623901367188,1314139,ASIANPAINT.NS
2015-01-21 00:00:00+05:30,845.0,855.9000244140625,839.2000122070312,851.2999877929688,778.324951171875,1663391,ASIANPAINT.NS
2015-01-22 00:00:00+05:30,856.5,881.6500244140625,852.8499755859375,867.1500244140625,792.81640625,1995155,ASIANPAINT.NS
2015-01-23 00:00:00+05:30,870.7999877929688,879.9500122070312,860.0999755859375,862.0999755859375,788.1993408203125,1531430,ASIANPAINT.NS
2015-01-27 00:00:00+05:30,868.9000244140625,892.7999877929688,865.5,890.5,814.164794921875,1831293,ASIANPAINT.NS
2015-01-28 00:00:00+05:30,893.0499877929688,921.0,891.0499877929688,910.25,832.221923828125,2895714,ASIANPAINT.NS
2015-01-29 00:00:00+05:30,913.7999877929688,922.5,867.2000122070312,881.2999877929688,805.7534790039062,5326269,ASIANPAINT.NS
2015-01-30 00:00:00+05:30,888.5,888.5,854.0999755859375,857.75,784.2223510742188,3291034,ASIANPAINT.NS
2015-02-02 00:00:00+05:30,850.0,851.0999755859375,803.5,808.0999755859375,738.828369140625,4808585,ASIANPAINT.NS
2015-02-03 00:00:00+05:30,809.7999877929688,826.5,802.0,814.7000122070312,744.8626708984375,3048559,ASIANPAINT.NS
2015-02-04 00:00:00+05:30,819.7999877929688,823.2000122070312,800.7999877929688,803.8499755859375,734.9425659179688,912365,ASIANPAINT.NS
2015-02-05 00:00:00+05:30,812.0,826.4000244140625,808.0,810.8499755859375,741.3424682617188,1668101,ASIANPAINT.NS
2015-02-06 00:00:00+05:30,810.0,815.0,788.7999877929688,797.6500244140625,729.2741088867188,1668283,ASIANPAINT.NS
2015-02-09 00:00:00+05:30,790.0,822.0,783.4000244140625,803.6500244140625,734.759765625,1910672,ASIANPAINT.NS
2015-02-10 00:00:00+05:30,801.9000244140625,829.9000244140625,799.8499755859375,822.2000122070312,751.7195434570312,2235687,ASIANPAINT.NS
2015-02-11 00:00:00+05:30,830.0,845.0,828.0,840.75,768.6795654296875,1227804,ASIANPAINT.NS
2015-02-12 00:00:00+05:30,847.0,849.9000244140625,819.3499755859375,823.75,753.13671875,1974102,ASIANPAINT.NS
2015-02-13 00:00:00+05:30,824.3499755859375,834.9500122070312,815.0499877929688,826.75,755.879638671875,1323475,ASIANPAINT.NS
2015-02-16 00:00:00+05:30,834.0,842.5,818.0,834.1500244140625,762.645263671875,1584956,ASIANPAINT.NS
2015-02-18 00:00:00+05:30,839.0999755859375,842.0,819.7000122070312,821.0499877929688,750.6680297851562,1448399,ASIANPAINT.NS
2015-02-19 00:00:00+05:30,826.0,838.0,826.0,834.0999755859375,762.5995483398438,1216904,ASIANPAINT.NS
2015-02-20 00:00:00+05:30,834.25,836.0999755859375,823.2000122070312,825.7000122070312,754.9194946289062,699111,ASIANPAINT.NS
2015-02-23 00:00:00+05:30,829.5,833.0,806.0999755859375,809.5999755859375,740.1996459960938,1434240,ASIANPAINT.NS
2015-02-24 00:00:00+05:30,810.0,813.5,798.0,799.5499877929688,731.0113525390625,1141027,ASIANPAINT.NS
2015-02-25 00:00:00+05:30,805.2000122070312,816.0,805.0,813.8499755859375,744.0853881835938,1537365,ASIANPAINT.NS
2015-02-26 00:00:00+05:30,818.7999877929688,819.9000244140625,787.2000122070312,791.9000244140625,724.01708984375,1600594,ASIANPAINT.NS
2015-02-27 00:00:00+05:30,799.0999755859375,809.0999755859375,796.0999755859375,807.1500244140625,737.9597778320312,1272026,ASIANPAINT.NS
2015-03-02 00:00:00+05:30,823.7999877929688,830.5999755859375,806.0,825.5999755859375,754.8281860351562,1383141,ASIANPAINT.NS
2015-03-03 00:00:00+05:30,829.8499755859375,842.0,827.2000122070312,838.2999877929688,766.4395751953125,1617826,ASIANPAINT.NS
2015-03-04 00:00:00+05:30,844.5,848.2000122070312,832.4000244140625,836.7999877929688,765.0679321289062,1600601,ASIANPAINT.NS
2015-03-05 00:00:00+05:30,837.0,841.5499877929688,828.0,833.9000244140625,762.4168090820312,694150,ASIANPAINT.NS
2015-03-09 00:00:00+05:30,832.5,832.5,808.8499755859375,812.6500244140625,742.9884033203125,626456,ASIANPAINT.NS
2015-03-10 00:00:00+05:30,813.0,818.0,802.0,807.9500122070312,738.691162109375,691298,ASIANPAINT.NS
2015-03-11 00:00:00+05:30,818.0,819.9500122070312,806.75,809.0,739.651123046875,942306,ASIANPAINT.NS
2015-03-12 00:00:00+05:30,814.7999877929688,815.0,805.2000122070312,808.0999755859375,738.828369140625,979686,ASIANPAINT.NS
2015-03-13 00:00:00+05:30,811.9000244140625,818.7000122070312,805.5999755859375,808.4000244140625,739.1026000976562,837992,ASIANPAINT.NS
2015-03-16 00:00:00+05:30,813.0,835.8499755859375,809.0,831.8499755859375,760.5422973632812,1287189,ASIANPAINT.NS
2015-03-17 00:00:00+05:30,839.3499755859375,841.9500122070312,823.0,831.4000244140625,760.1311645507812,1384999,ASIANPAINT.NS
