Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2015-01-01 00:00:00+05:30,383.0,383.45001220703125,378.54998779296875,380.04998779296875,154.55552673339844,540225,COALINDIA.NS
2015-01-02 00:00:00+05:30,380.5,386.6000061035156,379.95001220703125,381.75,155.24684143066406,969551,COALINDIA.NS
2015-01-05 00:00:00+05:30,381.0,386.0,377.0,380.25,154.63687133789062,1857013,COALINDIA.NS
2015-01-06 00:00:00+05:30,374.0,382.1000061035156,373.70001220703125,379.95001220703125,154.514892578125,4644316,COALINDIA.NS
2015-01-07 00:00:00+05:30,380.0,384.45001220703125,372.54998779296875,374.70001220703125,152.37982177734375,2628276,COALINDIA.NS
2015-01-08 00:00:00+05:30,384.70001220703125,385.0,377.29998779296875,379.45001220703125,154.31149291992188,1779075,COALINDIA.NS
2015-01-09 00:00:00+05:30,382.0,383.0,372.8999938964844,375.04998779296875,152.52220153808594,1442177,COALINDIA.NS
2015-01-12 00:00:00+05:30,374.8999938964844,374.8999938964844,356.0,357.8500061035156,145.52740478515625,3794388,COALINDIA.NS
2015-01-13 00:00:00+05:30,358.5,362.3999938964844,358.04998779296875,361.20001220703125,146.88980102539062,1654914,COALINDIA.NS
2015-01-14 00:00:00+05:30,363.8999938964844,364.8999938964844,360.29998779296875,363.20001220703125,147.70310974121094,1186130,COALINDIA.NS
2015-01-15 00:00:00+05:30,368.0,371.75,362.1000061035156,368.45001220703125,149.838134765625,2278050,COALINDIA.NS
2015-01-16 00:00:00+05:30,367.25,380.6000061035156,364.3999938964844,379.04998779296875,154.14886474609375,2086327,COALINDIA.NS
2015-01-19 00:00:00+05:30,379.0,383.8999938964844,374.1000061035156,379.20001220703125,154.20986938476562,1720402,COALINDIA.NS
2015-01-20 00:00:00+05:30,384.6499938964844,384.6499938964844,378.8999938964844,382.29998779296875,155.4705352783203,1371798,COALINDIA.NS
2015-01-21 00:00:00+05:30,382.6000061035156,393.5,381.04998779296875,391.8500061035156,159.354248046875,2579948,COALINDIA.NS
2015-01-22 00:00:00+05:30,394.6000061035156,397.6000061035156,391.04998779296875,396.3999938964844,161.20462036132812,1632779,COALINDIA.NS
2015-01-23 00:00:00+05:30,398.0,400.0,390.6000061035156,394.70001220703125,160.5133056640625,1892706,COALINDIA.NS
2015-01-27 00:00:00+05:30,391.8999938964844,394.70001220703125,379.0,382.6499938964844,155.6128692626953,2619631,COALINDIA.NS
2015-01-28 00:00:00+05:30,382.3999938964844,388.70001220703125,380.5,383.79998779296875,156.08056640625,2589117,COALINDIA.NS
2015-01-29 00:00:00+05:30,365.0,379.70001220703125,364.20001220703125,374.95001220703125,152.4815216064453,11218814,COALINDIA.NS
2015-01-30 00:00:00+05:30,362.0,364.20001220703125,360.04998779296875,360.8500061035156,146.7473907470703,14790368,COALINDIA.NS
2015-02-02 00:00:00+05:30,354.25,357.0,350.1499938964844,355.1000061035156,144.40908813476562,25950717,COALINDIA.NS
2015-02-03 00:00:00+05:30,355.04998779296875,359.95001220703125,353.6000061035156,356.6499938964844,145.0394287109375,7690620,COALINDIA.NS
2015-02-04 00:00:00+05:30,357.20001220703125,368.79998779296875,357.1000061035156,366.04998779296875,148.8621368408203,15177656,COALINDIA.NS
2015-02-05 00:00:00+05:30,366.3999938964844,374.95001220703125,366.25,369.8999938964844,150.42782592773438,9382752,COALINDIA.NS
2015-02-06 00:00:00+05:30,369.0,370.25,359.1000061035156,364.0,148.02841186523438,3576894,COALINDIA.NS
2015-02-09 00:00:00+05:30,360.95001220703125,362.3999938964844,358.0,360.6499938964844,146.66612243652344,2498414,COALINDIA.NS
2015-02-10 00:00:00+05:30,358.04998779296875,369.0,358.04998779296875,368.1499938964844,149.71617126464844,5296191,COALINDIA.NS
2015-02-11 00:00:00+05:30,369.0,376.8999938964844,369.0,372.1000061035156,151.322509765625,27184800,COALINDIA.NS
2015-02-12 00:00:00+05:30,372.3500061035156,374.70001220703125,365.0,368.75,149.9601287841797,4759855,COALINDIA.NS
2015-02-13 00:00:00+05:30,363.29998779296875,379.8999938964844,363.0,377.8500061035156,153.66087341308594,16984215,COALINDIA.NS
2015-02-16 00:00:00+05:30,377.6499938964844,383.8500061035156,375.1000061035156,377.04998779296875,153.33555603027344,4307836,COALINDIA.NS
2015-02-18 00:00:00+05:30,377.6000061035156,384.70001220703125,377.1000061035156,380.3500061035156,154.67752075195312,5508230,COALINDIA.NS
2015-02-19 00:00:00+05:30,380.45001220703125,390.0,375.8500061035156,383.95001220703125,156.14158630371094,6011878,COALINDIA.NS
2015-02-20 00:00:00+05:30,381.6000061035156,385.0,377.29998779296875,382.75,155.65350341796875,5970211,COALINDIA.NS
2015-02-23 00:00:00+05:30,384.8500061035156,386.79998779296875,382.20001220703125,384.20001220703125,156.2432403564453,4701758,COALINDIA.NS
2015-02-24 00:00:00+05:30,387.0,390.25,382.79998779296875,384.20001220703125,156.2432403564453,4510109,COALINDIA.NS
2015-02-25 00:00:00+05:30,387.79998779296875,389.79998779296875,383.8500061035156,386.6000061035156,157.21920776367188,3296025,COALINDIA.NS
2015-02-26 00:00:00+05:30,385.54998779296875,386.95001220703125,378.5,384.3500061035156,156.30419921875,10641810,COALINDIA.NS
2015-02-27 00:00:00+05:30,386.3999938964844,398.0,384.95001220703125,395.25,160.73695373535156,24773100,COALINDIA.NS
2015-03-02 00:00:00+05:30,394.79998779296875,398.20001220703125,386.1000061035156,394.75,160.53358459472656,8425861,COALINDIA.NS
2015-03-03 00:00:00+05:30,373.5,382.0,373.0,379.6499938964844,162.9369659423828,5328335,COALINDIA.NS
2015-03-04 00:00:00+05:30,382.0,382.0,370.0,371.54998779296875,159.46067810058594,4497793,COALINDIA.NS
2015-03-05 00:00:00+05:30,372.0,375.20001220703125,362.0,363.95001220703125,156.1989288330078,4971903,COALINDIA.NS
2015-03-09 00:00:00+05:30,361.8999938964844,369.1499938964844,356.1000061035156,357.29998779296875,153.34487915039062,4555473,COALINDIA.NS
2015-03-10 00:00:00+05:30,359.0,371.79998779296875,358.1499938964844,370.70001220703125,159.09585571289062,4533632,COALINDIA.NS
2015-03-11 00:00:00+05:30,369.0,370.70001220703125,366.0,369.29998779296875,158.49501037597656,3136497,COALINDIA.NS
2015-03-12 00:00:00+05:30,369.8500061035156,372.25,363.0,364.70001220703125,156.5207977294922,2979075,COALINDIA.NS
2015-03-13 00:00:00+05:30,366.95001220703125,369.5,363.5,365.1000061035156,156.69248962402344,2770431,COALINDIA.NS
2015-03-16 00:00:00+05:30,367.0,367.0,361.04998779296875,364.3999938964844,156.39202880859375,2446877,COALINDIA.NS
2015-03-17 00:00:00+05:30,368.0,368.3999938964844,359.6499938964844,361.79998779296875,155.2761688232422,2003857,COALINDIA.NS
2015-03-18 00:00:00+05:30,362.20001220703125,365.75,361.04998779296875,364.54998779296875,156.4564208984375,1296884,COALINDIA.NS
2015-03-19 00:00:00+05:30,366.5,369.5,363.0,365.3500061035156,156.79977416992188,2412424,COALINDIA.NS
2015-03-20 00:00:00+05:30,365.95001220703125,371.0,363.6000061035156,368.25,158.0443878173828,2118984,COALINDIA.NS
2015-03-23 00:00:00+05:30,368.0,370.3500061035156,363.1000061035156,369.0,158.3662872314453,2544068,COALINDIA.NS
2015-03-24 00:00:00+05:30,367.54998779296875,373.0,366.54998779296875,370.04998779296875,158.81689453125,1960112,COALINDIA.NS
2015-03-25 00:00:00+05:30,371.3999938964844,371.3999938964844,360.1000061035156,361.79998779296875,155.2761688232422,1851588,COALINDIA.NS
2015-03-26 00:00:00+05:30,358.8500061035156,360.0,350.0,352.29998779296875,151.19900512695312,3834991,COALINDIA.NS
2015-03-27 00:00:00+05:30,353.1499938964844,354.45001220703125,346.3999938964844,348.0,149.3535614013672,2344094,COALINDIA.NS
2015-03-30 00:00:00+05:30,350.95001220703125,359.95001220703125,346.6499938964844,359.29998779296875,154.20323181152344,2451097,COALINDIA.NS
2015-03-31 00:00:00+05:30,360.0,365.95001220703125,359.54998779296875,362.8999938964844,155.74827575683594,3477225,COALINDIA.NS
2015-04-01 00:00:00+05:30,362.8999938964844,364.25,358.0,363.0,155.7911834716797,1428949,COALINDIA.NS
2015-04-06 00:00:00+05:30,364.04998779296875,364.6000061035156,358.70001220703125,360.75,154.82554626464844,1248881,COALINDIA.NS
2015-04-07 00:00:00+05:30,360.75,362.3999938964844,356.3999938964844,359.6000061035156,154.33197021484375,1859700,COALINDIA.NS
2015-04-08 00:00:00+05:30,365.25,382.70001220703125,365.1000061035156,380.3500061035156,163.23741149902344,6874570,COALINDIA.NS
2015-04-09 00:00:00+05:30,383.3500061035156,389.3999938964844,378.8999938964844,386.95001220703125,166.0700225830078,3309241,COALINDIA.NS
2015-04-10 00:00:00+05:30,383.95001220703125,390.20001220703125,383.8999938964844,389.0,166.9497528076172,3579563,COALINDIA.NS
2015-04-13 00:00:00+05:30,389.3999938964844,395.70001220703125,383.79998779296875,392.3500061035156,168.38754272460938,2909461,COALINDIA.NS
2015-04-15 00:00:00+05:30,391.70001220703125,391.70001220703125,384.0,385.95001220703125,165.64080810546875,4149634,COALINDIA.NS
2015-04-16 00:00:00+05:30,385.95001220703125,386.04998779296875,381.6000061035156,383.6499938964844,164.65371704101562,2034424,COALINDIA.NS
2015-04-17 00:00:00+05:30,382.04998779296875,385.1499938964844,379.04998779296875,380.3999938964844,163.25885009765625,2106426,COALINDIA.NS
2015-04-20 00:00:00+05:30,381.8500061035156,382.75,370.54998779296875,372.04998779296875,159.6752471923828,3400318,COALINDIA.NS
2015-04-21 00:00:00+05:30,372.04998779296875,378.70001220703125,372.04998779296875,374.3999938964844,160.68380737304688,1820148,COALINDIA.NS
2015-04-22 00:00:00+05:30,374.25,380.8999938964844,373.45001220703125,379.20001220703125,162.74388122558594,2165103,COALINDIA.NS
2015-04-23 00:00:00+05:30,382.0,385.8999938964844,380.8999938964844,384.25,164.9111785888672,2812629,COALINDIA.NS
2015-04-24 00:00:00+05:30,384.0,384.8500061035156,374.1499938964844,376.25,161.477783203125,2896474,COALINDIA.NS
2015-04-27 00:00:00+05:30,377.29998779296875,380.0,370.70001220703125,377.6499938964844,162.07862854003906,2202533,COALINDIA.NS
2015-04-28 00:00:00+05:30,377.0,378.0,370.79998779296875,372.3999938964844,159.825439453125,3455021,COALINDIA.NS
